2.407407407407406996e-01,1.464254952627042083e-02,-3.542673107890492723e-02,-2.962962962962962798e-01,2.153316106804481489e-02,2.093397745571656809e-02,-2.962962962962962798e-01,2.153316106804481489e-02,2.093397745571656809e-02,1.898148148148148251e-01,1.990740740740740700e-01,1.620370370370370350e-01,3.055555555555555802e-01,7.407407407407406996e-02,6.944444444444444753e-02
2.839506172839506570e-01,1.214470284237726405e-01,2.818035426731080317e-02,-1.604938271604938738e-01,-1.231696813092162390e-01,0.000000000000000000e+00,-1.604938271604938738e-01,-1.231696813092162390e-01,0.000000000000000000e+00,1.790123456790123357e-01,2.098765432098765316e-01,1.450617283950617342e-01,3.055555555555555802e-01,8.796296296296296502e-02,7.253086419753086711e-02
3.333333333333333703e-01,1.748492678725236393e-01,6.924315619967791324e-02,-4.320987654320986859e-01,-2.093023255813952765e-01,-4.830917874396156719e-03,-4.320987654320986859e-01,-2.093023255813952765e-01,-4.830917874396156719e-03,1.666666666666666574e-01,1.666666666666666574e-01,1.790123456790123357e-01,3.333333333333333148e-01,7.716049382716048954e-02,7.716049382716048954e-02
2.592592592592593004e-01,4.048234280792417650e-02,-6.763285024154597203e-02,-3.580246913580247270e-01,-1.636520241171401935e-02,9.822866344605474254e-02,-3.580246913580247270e-01,-1.636520241171401935e-02,9.822866344605474254e-02,1.851851851851851749e-01,1.481481481481481399e-01,1.697530864197530909e-01,3.333333333333333148e-01,7.253086419753086711e-02,9.104938271604938460e-02
3.827160493827160836e-01,1.955211024978467105e-01,3.703703703703709049e-02,-4.320987654320986859e-01,-1.748492678725237504e-01,-8.212560386473422014e-02,-4.320987654320986859e-01,-1.748492678725237504e-01,-8.212560386473422014e-02,1.543209876543209791e-01,1.234567901234567833e-01,1.790123456790123357e-01,3.611111111111111049e-01,8.333333333333332871e-02,9.876543209876542662e-02
3.456790123456789932e-01,2.110249784668389861e-01,3.864734299516903171e-02,-5.308641975308641126e-01,-2.127476313522824736e-01,-1.771336553945257464e-02,-5.308641975308641126e-01,-2.127476313522824736e-01,-1.771336553945257464e-02,1.635802469135802517e-01,1.141975308641975245e-01,1.913580246913580141e-01,3.611111111111111049e-01,7.253086419753086711e-02,9.722222222222222376e-02
5.432098765432098464e-01,2.971576227390181346e-01,1.070853462157810299e-01,-6.296296296296295392e-01,-3.229974160206718903e-01,-5.475040257648955411e-02,-6.296296296296295392e-01,-3.229974160206718903e-01,-5.475040257648955411e-02,1.141975308641975245e-01,1.080246913580246854e-01,2.037037037037036924e-01,3.888888888888888951e-01,9.104938271604938460e-02,9.413580246913580418e-02
5.740740740740740700e-01,3.591731266149871260e-01,1.135265700483091278e-01,-7.407407407407406996e-01,-2.334194659776054337e-01,-1.062801932367150037e-01,-7.407407407407406996e-01,-2.334194659776054337e-01,-1.062801932367150037e-01,1.064814814814814825e-01,1.157407407407407413e-01,2.175925925925925875e-01,3.888888888888888951e-01,8.796296296296296502e-02,8.333333333333332871e-02
6.172839506172840274e-01,3.850129198966408817e-01,9.822866344605474254e-02,-7.037037037037037202e-01,-3.953488372093023617e-01,-6.602254428341391979e-02,-7.037037037037037202e-01,-3.953488372093023617e-01,-6.602254428341391979e-02,9.567901234567900703e-02,7.098765432098765038e-02,2.129629629629629650e-01,4.166666666666666852e-01,9.567901234567900703e-02,1.080246913580246854e-01
6.296296296296296502e-01,3.591731266149871260e-01,1.409017713365539048e-01,-6.790123456790122525e-01,-4.194659776055125189e-01,-1.256038647342994086e-01,-6.790123456790122525e-01,-4.194659776055125189e-01,-1.256038647342994086e-01,9.259259259259258745e-02,7.407407407407406996e-02,2.098765432098765316e-01,4.166666666666666852e-01,9.876543209876542662e-02,1.080246913580246854e-01
7.407407407407406996e-02,-9.560723514211888485e-02,1.835748792270531782e-01,1.000000000000000000e+00,4.418604651162790775e-01,-5.845410628019322985e-01,1.000000000000000000e+00,4.418604651162790775e-01,-5.845410628019322985e-01,2.314814814814814825e-01,2.314814814814814825e-01,0.000000000000000000e+00,2.685185185185185452e-01,1.342592592592592726e-01,1.342592592592592726e-01
1.234567901234573384e-02,-1.162790697674418450e-01,1.626409017713364991e-01,-5.802469135802468259e-01,5.038759689922480689e-01,-4.396135265700482631e-01,-5.802469135802468259e-01,5.038759689922480689e-01,-4.396135265700482631e-01,2.469135802469135665e-01,2.469135802469135665e-01,1.975308641975308532e-01,2.530864197530864335e-01,2.777777777777777624e-02,2.777777777777777624e-02
-3.086419753086411255e-02,-1.231696813092162390e-01,1.610305958132045578e-01,-4.938271604938271331e-01,5.038759689922480689e-01,-4.589371980676328899e-01,-4.938271604938271331e-01,5.038759689922480689e-01,-4.589371980676328899e-01,2.577160493827160281e-01,2.577160493827160281e-01,1.867283950617283916e-01,2.422839506172839441e-01,2.777777777777777624e-02,2.777777777777777624e-02
7.407407407407406996e-02,-9.560723514211888485e-02,1.835748792270531782e-01,1.000000000000000000e+00,4.418604651162790775e-01,-5.845410628019322985e-01,1.000000000000000000e+00,4.418604651162790775e-01,-5.845410628019322985e-01,2.314814814814814825e-01,2.314814814814814825e-01,0.000000000000000000e+00,2.685185185185185452e-01,1.342592592592592726e-01,1.342592592592592726e-01
-1.851851851851860076e-02,-1.231696813092162390e-01,1.674718196457326558e-01,-5.185185185185186008e-01,5.038759689922480689e-01,-4.621578099838969944e-01,-5.185185185185186008e-01,5.038759689922480689e-01,-4.621578099838969944e-01,2.546296296296296502e-01,2.546296296296296502e-01,1.898148148148148251e-01,2.453703703703703776e-01,2.777777777777777624e-02,2.777777777777777624e-02
2.962962962962962798e-01,-5.770887166235993959e-02,-1.288244766505635130e-01,1.000000000000000000e+00,8.966408268733849773e-01,4.138486312399355382e-01,1.000000000000000000e+00,8.966408268733849773e-01,4.138486312399355382e-01,1.759259259259259300e-01,1.728395061728394966e-01,0.000000000000000000e+00,3.256172839506172867e-01,1.620370370370370350e-01,1.635802469135802517e-01
-1.234567901234573384e-02,-1.231696813092162390e-01,1.666666666666666297e-01,-5.308641975308641126e-01,5.038759689922480689e-01,-4.541062801932367332e-01,-5.308641975308641126e-01,5.038759689922480689e-01,-4.541062801932367332e-01,2.530864197530864335e-01,2.530864197530864335e-01,1.913580246913580141e-01,2.469135802469135665e-01,2.777777777777777624e-02,2.777777777777777624e-02
4.938271604938271331e-02,-1.024978466838932789e-01,1.867954911433172827e-01,1.000000000000000000e+00,4.418604651162790775e-01,-5.845410628019322985e-01,1.000000000000000000e+00,4.418604651162790775e-01,-5.845410628019322985e-01,2.376543209876543217e-01,2.314814814814814825e-01,0.000000000000000000e+00,2.654320987654321118e-01,1.311728395061728392e-01,1.342592592592592726e-01
-3.703703703703697947e-02,-1.231696813092162390e-01,1.682769726247986819e-01,-4.814814814814813992e-01,5.038759689922480689e-01,-4.637681159420290466e-01,-4.814814814814813992e-01,5.038759689922480689e-01,-4.637681159420290466e-01,2.592592592592592449e-01,2.592592592592592449e-01,1.851851851851851749e-01,2.407407407407407274e-01,2.777777777777777624e-02,2.777777777777777624e-02
3.086419753086420137e-01,-5.770887166235993959e-02,-1.352657004830917220e-01,1.000000000000000000e+00,9.104220499569336544e-01,4.267310789049919562e-01,1.000000000000000000e+00,9.104220499569336544e-01,4.267310789049919562e-01,1.728395061728394966e-01,1.728395061728394966e-01,0.000000000000000000e+00,3.271604938271605034e-01,1.635802469135802517e-01,1.635802469135802517e-01
6.419753086419752730e-01,4.435831180017226760e-01,1.521739130434782705e-01,3.333333333333333703e-01,-1.541774332472007902e-01,-3.027375201288244888e-01,3.333333333333333703e-01,-1.541774332472007902e-01,-3.027375201288244888e-01,8.950617283950616787e-02,1.604938271604938183e-01,8.333333333333332871e-02,3.750000000000000000e-01,1.635802469135802517e-01,1.280864197530864335e-01
5.679012345679013141e-01,3.591731266149871260e-01,1.199677938808373368e-01,4.074074074074074403e-01,-1.024978466838932789e-01,-4.380032206119162108e-01,4.074074074074074403e-01,-1.024978466838932789e-01,-4.380032206119162108e-01,1.080246913580246854e-01,1.327160493827160559e-01,7.407407407407406996e-02,3.796296296296296502e-01,1.589506172839506293e-01,1.466049382716049510e-01
6.666666666666667407e-01,4.315245478036175975e-01,1.433172302737519832e-01,4.074074074074074403e-01,-5.426356589147296461e-02,-2.721417069243157183e-01,4.074074074074074403e-01,-5.426356589147296461e-02,-2.721417069243157183e-01,8.333333333333332871e-02,1.759259259259259300e-01,7.407407407407406996e-02,3.703703703703703498e-01,1.712962962962963076e-01,1.250000000000000000e-01
6.172839506172840274e-01,4.091300602928510388e-01,1.433172302737519832e-01,3.827160493827160836e-01,-9.216192937123168782e-02,-3.075684380032206455e-01,3.827160493827160836e-01,-9.216192937123168782e-02,-3.075684380032206455e-01,9.567901234567900703e-02,1.604938271604938183e-01,7.716049382716048954e-02,3.719135802469135665e-01,1.635802469135802517e-01,1.311728395061728392e-01
6.419753086419752730e-01,4.435831180017226760e-01,1.650563607085345774e-01,3.333333333333333703e-01,-1.886304909560723164e-01,-3.800322061191625522e-01,3.333333333333333703e-01,-1.886304909560723164e-01,-3.800322061191625522e-01,8.950617283950616787e-02,1.203703703703703637e-01,8.333333333333332871e-02,3.950617283950617065e-01,1.635802469135802517e-01,1.481481481481481399e-01
6.543209876543210068e-01,4.366925064599482820e-01,1.497584541062801922e-01,3.333333333333333703e-01,-1.472868217054263962e-01,-3.494363929146537817e-01,3.333333333333333703e-01,-1.472868217054263962e-01,-3.494363929146537817e-01,8.641975308641974829e-02,1.450617283950617342e-01,8.333333333333332871e-02,3.842592592592592449e-01,1.651234567901234684e-01,1.358024691358024616e-01
6.481481481481481399e-01,4.142980189491817233e-01,1.183574879227052845e-01,3.703703703703703498e-01,-4.048234280792417650e-02,-1.062801932367150037e-01,3.703703703703703498e-01,-4.048234280792417650e-02,-1.062801932367150037e-01,8.796296296296296502e-02,1.342592592592592726e-01,7.870370370370370627e-02,3.888888888888888951e-01,1.666666666666666574e-01,1.435185185185185175e-01
6.543209876543210068e-01,4.211886304909561174e-01,1.545893719806763489e-01,3.333333333333333703e-01,-1.645133505598621593e-01,-3.913043478260869179e-01,3.333333333333333703e-01,-1.645133505598621593e-01,-3.913043478260869179e-01,8.641975308641974829e-02,1.265432098765432167e-01,8.333333333333332871e-02,3.935185185185185452e-01,1.651234567901234684e-01,1.450617283950617342e-01
6.543209876543210068e-01,4.573643410852713531e-01,1.553945249597423750e-01,2.345679012345679437e-01,-1.610680447889749622e-01,-2.962962962962962798e-01,2.345679012345679437e-01,-1.610680447889749622e-01,-2.962962962962962798e-01,8.641975308641974829e-02,1.604938271604938183e-01,9.567901234567900703e-02,3.765432098765432167e-01,1.589506172839506293e-01,1.219135802469135804e-01
6.049382716049382935e-01,4.074074074074074403e-01,1.409017713365539048e-01,2.839506172839506570e-01,-1.507321274763135932e-01,-4.219001610305959105e-01,2.839506172839506570e-01,-1.507321274763135932e-01,-4.219001610305959105e-01,9.876543209876542662e-02,1.141975308641975245e-01,8.950617283950616787e-02,3.935185185185185452e-01,1.558641975308641958e-01,1.481481481481481399e-01
-2.469135802469135665e-01,-1.180017226528855545e-01,2.737520128824477705e-02,6.049382716049382935e-01,2.592592592592593004e-01,2.093397745571656809e-02,6.049382716049382935e-01,2.592592592592593004e-01,2.093397745571656809e-02,3.117283950617283916e-01,1.172839506172839441e-01,4.938271604938271331e-02,2.854938271604938183e-01,6.944444444444444753e-02,1.666666666666666574e-01
3.456790123456789932e-01,1.972437553832903090e-01,2.495974235104669869e-02,7.037037037037037202e-01,3.522825150732127319e-01,1.223832528180354151e-01,7.037037037037037202e-01,3.522825150732127319e-01,1.223832528180354151e-01,1.635802469135802517e-01,3.456790123456789932e-01,3.703703703703703498e-02,2.453703703703703776e-01,1.496913580246913567e-01,5.864197530864197205e-02
5.617283950617284471e-01,2.454780361757106233e-01,2.657004830917875093e-02,3.703703703703703498e-01,2.833763996554694575e-01,1.062801932367150037e-01,3.703703703703703498e-01,2.833763996554694575e-01,1.062801932367150037e-01,1.095679012345679021e-01,3.410493827160493985e-01,7.870370370370370627e-02,2.746913580246913567e-01,1.558641975308641958e-01,4.012345679012345456e-02
3.086419753086420137e-01,1.472868217054263962e-01,-6.441223832528208959e-03,8.765432098765432167e-01,4.935400516795865888e-01,1.368760064412238853e-01,8.765432098765432167e-01,4.935400516795865888e-01,1.368760064412238853e-01,1.728395061728394966e-01,3.456790123456789932e-01,1.543209876543209791e-02,2.407407407407407274e-01,1.558641975308641958e-01,6.944444444444444753e-02
4.197530864197530631e-01,1.800172265288544349e-01,2.254428341384862033e-02,7.037037037037037202e-01,4.211886304909561174e-01,1.207729468599033629e-01,7.037037037037037202e-01,4.211886304909561174e-01,1.207729468599033629e-01,1.450617283950617342e-01,3.487654320987654266e-01,3.703703703703703498e-02,2.530864197530864335e-01,1.589506172839506293e-01,5.709876543209876226e-02
-2.716049382716050342e-01,-8.354866494401380628e-02,2.576489533011272481e-02,5.555555555555555802e-01,1.765719207579672378e-01,8.212560386473433116e-02,5.555555555555555802e-01,1.765719207579672378e-01,8.212560386473433116e-02,3.179012345679012586e-01,1.234567901234567833e-01,5.555555555555555247e-02,2.793209876543210068e-01,6.327160493827160836e-02,1.604938271604938183e-01
3.765432098765432167e-01,2.041343669250645920e-01,2.495974235104669869e-02,6.172839506172840274e-01,3.729543496985356921e-01,1.062801932367150037e-01,6.172839506172840274e-01,3.729543496985356921e-01,1.062801932367150037e-01,1.558641975308641958e-01,3.503086419753086433e-01,4.783950617283950352e-02,2.469135802469135665e-01,1.481481481481481399e-01,5.092592592592592310e-02
3.765432098765432167e-01,2.213608957795004661e-01,2.657004830917875093e-02,6.666666666666667407e-01,3.316106804478897718e-01,1.095008051529791082e-01,6.666666666666667407e-01,3.316106804478897718e-01,1.095008051529791082e-01,1.558641975308641958e-01,3.503086419753086433e-01,4.166666666666666435e-02,2.469135802469135665e-01,1.512345679012345734e-01,5.401234567901234268e-02
3.703703703703703498e-01,1.421188630490956006e-01,2.334943639291464645e-02,7.283950617283950768e-01,4.556416881998277546e-01,1.352657004830918330e-01,7.283950617283950768e-01,4.556416881998277546e-01,1.352657004830918330e-01,1.574074074074074125e-01,3.487654320987654266e-01,3.395061728395061540e-02,2.469135802469135665e-01,1.543209876543209791e-01,5.864197530864197205e-02
4.629629629629629095e-01,1.989664082687337965e-01,8.856682769726287319e-03,6.913580246913579863e-01,3.832902670111972832e-01,8.695652173913048788e-02,6.913580246913579863e-01,3.832902670111972832e-01,8.695652173913048788e-02,1.342592592592592726e-01,3.503086419753086433e-01,3.858024691358024477e-02,2.577160493827160281e-01,1.635802469135802517e-01,5.555555555555555247e-02
2.469135802469135665e-02,-1.765719207579672378e-01,2.117552334943639814e-01,-3.703703703703697947e-02,4.306632213608940773e-03,6.763285024154586100e-02,-3.703703703703697947e-02,4.306632213608940773e-03,6.763285024154586100e-02,2.438271604938271608e-01,2.808641975308642236e-01,1.296296296296296224e-01,2.376543209876543217e-01,6.327160493827160836e-02,4.475308641975308394e-02
0.000000000000000000e+00,-1.765719207579672378e-01,2.133655394524959226e-01,-8.641975308641969278e-02,-9.474590869939625293e-03,5.475040257648955411e-02,-8.641975308641969278e-02,-9.474590869939625293e-03,5.475040257648955411e-02,2.500000000000000000e-01,2.870370370370370350e-01,1.358024691358024616e-01,2.314814814814814825e-01,5.709876543209876226e-02,3.858024691358024477e-02
2.469135802469135665e-02,-1.851851851851851194e-01,2.149758454106279748e-01,-8.641975308641969278e-02,7.751937984496137801e-03,2.898550724637682929e-02,-8.641975308641969278e-02,7.751937984496137801e-03,2.898550724637682929e-02,2.438271604938271608e-01,2.870370370370370350e-01,1.358024691358024616e-01,2.345679012345678882e-01,6.018518518518518184e-02,3.858024691358024477e-02
3.703703703703709049e-02,-1.817398794142979224e-01,2.125603864734298964e-01,-1.111111111111111605e-01,-6.029285099052650310e-03,5.314009661835750187e-02,-1.111111111111111605e-01,-6.029285099052650310e-03,5.314009661835750187e-02,2.407407407407407274e-01,2.685185185185185452e-01,1.388888888888888951e-01,2.453703703703703776e-01,6.018518518518518184e-02,4.629629629629629373e-02
1.851851851851848973e-02,-1.955211024978467105e-01,2.206119162640901576e-01,-7.407407407407418098e-02,2.153316106804481489e-02,2.737520128824477705e-02,-7.407407407407418098e-02,2.153316106804481489e-02,2.737520128824477705e-02,2.453703703703703776e-01,2.793209876543210068e-01,1.342592592592592726e-01,2.376543209876543217e-01,6.018518518518518184e-02,4.320987654320987414e-02
6.172839506172866919e-03,-1.834625322997416319e-01,2.020933977455716679e-01,-1.234567901234568943e-01,4.306632213608940773e-03,7.407407407407406996e-02,-1.234567901234568943e-01,4.306632213608940773e-03,7.407407407407406996e-02,2.484567901234567833e-01,2.638888888888888951e-01,1.404320987654321118e-01,2.438271604938271608e-01,5.555555555555555247e-02,4.783950617283950352e-02
3.086419753086422357e-02,-1.662360034453058688e-01,2.141706924315619487e-01,-2.469135802469146768e-02,-3.014642549526280746e-02,5.958132045088571083e-02,-2.469135802469146768e-02,-3.014642549526280746e-02,5.958132045088571083e-02,2.422839506172839441e-01,2.731481481481481399e-01,1.280864197530864335e-01,2.422839506172839441e-01,6.481481481481481122e-02,4.938271604938271331e-02
2.469135802469135665e-02,-1.507321274763135932e-01,1.867954911433172827e-01,-6.172839506172844715e-02,-6.804478897502153067e-02,1.111111111111111605e-01,-6.172839506172844715e-02,-6.804478897502153067e-02,1.111111111111111605e-01,2.438271604938271608e-01,2.716049382716049232e-01,1.327160493827160559e-01,2.422839506172839441e-01,6.172839506172839164e-02,4.783950617283950352e-02
1.851851851851848973e-02,-1.748492678725237504e-01,2.045088566827697463e-01,-7.407407407407418098e-02,-1.291989664082682232e-02,5.314009661835750187e-02,-7.407407407407418098e-02,-1.291989664082682232e-02,5.314009661835750187e-02,2.453703703703703776e-01,2.793209876543210068e-01,1.342592592592592726e-01,2.376543209876543217e-01,6.018518518518518184e-02,4.320987654320987414e-02
2.469135802469135665e-02,-1.920757967269595134e-01,2.359098228663446539e-01,-1.234567901234573384e-02,2.842377260981909792e-02,-1.288244766505641792e-02,-1.234567901234573384e-02,2.842377260981909792e-02,-1.288244766505641792e-02,2.438271604938271608e-01,2.685185185185185452e-01,1.265432098765432167e-01,2.438271604938271608e-01,6.481481481481481122e-02,5.246913580246913289e-02
-4.197530864197531741e-01,1.386735572782084036e-01,-1.698872785829308452e-01,8.271604938271605034e-01,4.556416881998277546e-01,1.513687600644122444e-01,8.271604938271605034e-01,4.556416881998277546e-01,1.513687600644122444e-01,3.549382716049382935e-01,1.975308641975308532e-01,2.160493827160493707e-02,2.237654320987654266e-01,6.172839506172839164e-02,1.404320987654321118e-01
-1.728395061728396076e-01,9.474590869939736315e-03,-2.898550724637671827e-02,6.790123456790123635e-01,5.211024978466838320e-01,1.561996779388084011e-01,6.790123456790123635e-01,5.211024978466838320e-01,1.561996779388084011e-01,2.932098765432099019e-01,2.407407407407407274e-01,4.012345679012345456e-02,2.330246913580246992e-01,8.333333333333332871e-02,1.095679012345679021e-01
-1.728395061728396076e-01,6.115417743324724764e-02,-1.054750402576489776e-01,6.543209876543210068e-01,4.246339362618432034e-01,1.932367149758453806e-01,6.543209876543210068e-01,4.246339362618432034e-01,1.932367149758453806e-01,2.932098765432099019e-01,2.407407407407407274e-01,4.320987654320987414e-02,2.330246913580246992e-01,8.179012345679012586e-02,1.080246913580246854e-01
-2.283950617283949658e-01,4.392764857881137353e-02,-4.186795491143313619e-02,7.407407407407406996e-01,4.246339362618432034e-01,1.851851851851852304e-01,7.407407407407406996e-01,4.246339362618432034e-01,1.851851851851852304e-01,3.070987654320987414e-01,2.453703703703703776e-01,3.240740740740740561e-02,2.237654320987654266e-01,8.024691358024690913e-02,1.111111111111111049e-01
-1.913580246913579863e-01,-1.119724375538333483e-02,-5.716586151368763247e-02,5.185185185185186008e-01,4.590869939707149516e-01,1.449275362318840354e-01,5.185185185185186008e-01,4.590869939707149516e-01,1.449275362318840354e-01,2.978395061728394966e-01,2.083333333333333426e-01,6.018518518518518184e-02,2.469135802469135665e-01,7.098765432098765038e-02,1.157407407407407413e-01
-4.320987654320984639e-02,1.800172265288544349e-01,2.979066022544285541e-02,3.456790123456789932e-01,-3.367786391042204563e-01,-1.191626409017714217e-01,3.456790123456789932e-01,-3.367786391042204563e-01,-1.191626409017714217e-01,2.608024691358024616e-01,2.145061728395061817e-01,8.179012345679012586e-02,2.623456790123456783e-01,7.870370370370370627e-02,1.018518518518518462e-01
-2.283950617283949658e-01,-9.474590869939625293e-03,0.000000000000000000e+00,7.654320987654321673e-01,3.867355727820843692e-01,1.046698872785829515e-01,7.654320987654321673e-01,3.867355727820843692e-01,1.046698872785829515e-01,3.070987654320987414e-01,2.546296296296296502e-01,2.932098765432098603e-02,2.191358024691358042e-01,8.179012345679012586e-02,1.080246913580246854e-01
-1.049382716049382935e-01,-1.636520241171401935e-02,-4.830917874396156719e-03,7.407407407407406996e-01,4.900947459086993918e-01,1.755233494363929170e-01,7.407407407407406996e-01,4.900947459086993918e-01,1.755233494363929170e-01,2.762345679012345734e-01,2.484567901234567833e-01,3.240740740740740561e-02,2.376543209876543217e-01,9.567901234567900703e-02,1.095679012345679021e-01
2.469135802469135665e-02,1.403962101636520021e-01,5.394524959742352799e-02,1.851851851851852304e-01,-2.782084409991387730e-01,-1.352657004830917220e-01,1.851851851851852304e-01,-2.782084409991387730e-01,-1.352657004830917220e-01,2.438271604938271608e-01,1.913580246913580141e-01,1.018518518518518462e-01,2.824074074074073848e-01,7.716049382716048954e-02,1.033950617283950629e-01
6.111111111111111605e-01,1.817398794142980334e-01,-2.125603864734300075e-01,-5.432098765432098464e-01,-2.644272179155899849e-01,3.333333333333333703e-01,-5.432098765432098464e-01,-2.644272179155899849e-01,3.333333333333333703e-01,9.722222222222222376e-02,1.651234567901234684e-01,1.929012345679012308e-01,3.688271604938271331e-01,1.049382716049382658e-01,7.098765432098765038e-02
-2.160493827160494540e-01,3.359173126614989346e-02,-1.368760064412244404e-02,-4.938271604938271331e-02,1.352282515073213176e-01,3.220611916264104480e-03,-4.938271604938271331e-02,1.352282515073213176e-01,3.220611916264104480e-03,3.040123456790123635e-01,1.589506172839506293e-01,1.311728395061728392e-01,2.685185185185185452e-01,3.240740740740740561e-02,1.049382716049382658e-01
-1.975308641975308532e-01,1.024978466838931679e-01,-3.623188405797095335e-02,-1.851851851851851194e-01,1.145564168819982465e-01,-7.407407407407418098e-02,-1.851851851851851194e-01,1.145564168819982465e-01,-7.407407407407418098e-02,2.993827160493827133e-01,2.314814814814814825e-01,1.481481481481481399e-01,2.345679012345678882e-01,2.623456790123456644e-02,6.018518518518518184e-02
-6.790123456790131407e-02,6.115417743324724764e-02,-5.394524959742352799e-02,-3.209876543209877475e-01,1.145564168819982465e-01,3.220611916264104480e-03,-3.209876543209877475e-01,1.145564168819982465e-01,3.220611916264104480e-03,2.669753086419753285e-01,2.453703703703703776e-01,1.651234567901234684e-01,2.438271604938271608e-01,3.395061728395061540e-02,4.475308641975308394e-02
-1.358024691358024061e-01,6.115417743324724764e-02,-1.932367149758462688e-02,-2.839506172839505460e-01,1.145564168819982465e-01,-1.771336553945257464e-02,-2.839506172839505460e-01,1.145564168819982465e-01,-1.771336553945257464e-02,2.839506172839506015e-01,2.160493827160493707e-01,1.604938271604938183e-01,2.500000000000000000e-01,2.777777777777777624e-02,6.172839506172839164e-02
5.061728395061728669e-01,2.041343669250645920e-01,9.259259259259255970e-02,-3.333333333333332593e-01,-1.981050818260121638e-02,-5.475040257648955411e-02,-3.333333333333332593e-01,-1.981050818260121638e-02,-5.475040257648955411e-02,1.234567901234567833e-01,2.500000000000000000e-01,1.666666666666666574e-01,3.132716049382716084e-01,1.049382716049382658e-01,4.166666666666666435e-02
-9.876543209876542662e-02,8.527131782945740479e-02,-5.636070853462160635e-02,-3.086419753086420137e-01,1.145564168819982465e-01,-4.025764895330108395e-02,-3.086419753086420137e-01,1.145564168819982465e-01,-4.025764895330108395e-02,2.746913580246913567e-01,2.314814814814814825e-01,1.635802469135802517e-01,2.469135802469135665e-01,3.086419753086419582e-02,5.246913580246913289e-02
