-9.450151600000253893e-01
3.677607439999974304e+00
4.932492939999974624e+00
5.365421470000001136e+00
5.593815839999933814e+00
5.665419739999947524e+00
6.398307530000010956e+00
6.739445419999924525e+00
7.845311670000000959e+00
7.224330619999932424e+00
9.432935820000011518e+00
8.264804270000013275e+00
1.118678650999993351e+01
9.064884929999948326e+00
1.193829300999993848e+01
1.180594144999997752e+01
1.262862304999998742e+01
1.356386784999995143e+01
1.368420170999991115e+01
1.386193171999991591e+01
4.090908699999999953e-01
9.736103409999941505e+00
8.549965250000013839e+00
4.180163699999184246e-01
9.141803129999971134e+00
4.680970759999922848e+00
9.277508179999927052e+00
3.966901299999108232e-01
8.679130249999957414e+00
4.854184209999971245e+00
8.808137679999958891e+00
8.649201409999932366e+00
8.545629079999912392e+00
8.552852749999942716e+00
9.435836259999973663e+00
8.882193939999979193e+00
1.020153978999996980e+01
9.175239139999916915e+00
9.199203959999977087e+00
9.006167769999933626e+00
7.064101810000011028e+00
4.053133609999918008e+00
6.713083589999996548e+00
3.270147239999914746e+00
4.435312749999980042e+00
6.706375279999974737e+00
4.661133559999939280e+00
3.987232080000012502e+00
4.021528439999997317e+00
4.569767920000003869e+00
4.522995989999913036e+00
6.587077889999932268e+00
4.606092379999950026e+00
5.232882249999988744e+00
6.666060209999955077e+00
5.146755819999953019e+00
4.334780949999981203e+00
5.407991550000019743e+00
4.429441229999952157e+00
5.927853410000011536e+00
2.483108169999923120e+00
4.690915509999967981e+00
3.527241769999932330e+00
3.815431049999915558e+00
5.311061440000003131e+00
5.543567090000010467e+00
3.806490849999931925e+00
3.974070799999935844e+00
7.235331770000016149e+00
8.425564239999971505e+00
8.272560269999985394e+00
7.461131489999957012e+00
7.745827089999920645e+00
7.332873489999997219e+00
9.322234799999932875e+00
7.591963819999932639e+00
7.347713119999980336e+00
8.692991779999942992e+00
8.134244179999996049e+00
7.871110009999938484e+00
2.739184430000022985e+00
2.968608990000006997e+00
1.001903778999997030e+01
3.233538599999974394e+00
1.322227476000000479e+01
3.093874550000009549e+00
1.333817982999994456e+01
1.011775564999993549e+01
1.122338122999997267e+01
5.948997939999912887e+00
